% Model:              cyclotron_simulation (1).mph
% Version:            COMSOL 6.3.0.420
% Date:               Jun 4 2025, 13:40
% Dimension:          3
% Nodes:              3890
% Expressions:        1
% Description:        Magnetic flux density, z-component
% Length unit:        in
% x                       y                        z                        mf.Bz (T)
74.08160222146465         1.1102230246251565E-16   -67.26165328212905       7.535324501567907E-5
77.68187052403546         2.220446049250313E-16    -65.6488779700832        4.843166704755621E-5
77.48300010428002         0                        -63.07037118702736       3.2731642584369046E-4
79.35087911215072         4.440892098500626E-16    -64.93078534893208       -4.222254083523695E-5
79.72743091202676         2.220446049250313E-16    -67.05332252184054       -1.4542013367848782E-4
80.9950841702032          -1.4210854715202004E-14  -75                      3.0202805888945862E-6
82.35561506611917         -4.440892098500626E-16   -61.29019445799721       -7.419883672920433E-5
82.03592529801202         -2.220446049250313E-16   -64.53207345164377       -1.044241405368224E-4
86.24195044972183         -1.3877787807814457E-16  -64.8461860415888        -6.163045080029356E-5
79.31195323018383         0                        -60.46448519716576       1.4258945355632063E-4
83.761559998179           4.440892098500626E-16    -58.36021172644104       5.161448239446058E-6
76.4616629936586          -8.881784197001252E-16   -60.37500000000002       1.5982819638981006E-4
64.0152293822442          -2.220446049250313E-16   -50.93067099500923       9.308564707178179E-4
77.16761020771379         2.220446049250313E-16    -58.40580842330536       -3.20672395889423E-6
81.48612293507044         -2.220446049250313E-16   -55.541862414702564      -3.3543216202341024E-4
78.31730124349237         0                        -54.49335192875738       2.8814155020396096E-6
75.15111725971454         0                        -55.52403130814993       2.5721005692767163E-4
63.95861635504137         -2.220446049250313E-16   -39.57418708846429       0.0022730046594715025
64.63437187850627         2.220446049250313E-16    -46.554011974240964      -4.940760766539101E-4
66.1149520985787          4.440892098500626E-16    -41.458547136145675      -1.790753637768491E-5
64.41868244568064         0                        -41.954373994334155      0.0019032705622243928
67.00163953357227         0                        -49.837695672016565      3.7605697479146374E-4
67.19538404443313         -3.3306690738754696E-16  -55.74398913941091       5.430196279540129E-5
70.25698610620307         0                        -46.60624752001074       6.740851295161019E-4
73.3531052456079          -1.1102230246251565E-16  -53.3176087175093        -5.819090306942796E-4
72.24748420329159         0                        -48.145081024388844      -7.752468875361036E-4
75.89009043318362         1.1102230246251565E-16   -51.76059556908525       -5.1661058188430954E-5
77.27585121434227         -4.440892098500626E-16   -46.443687632501536      4.454754207886453E-4
78.9642461833324          -2.220446049250313E-16   -48.2118106590478        -4.043336849319106E-4
79.5615713558341          -2.220446049250313E-16   -45.67068801001446       -1.5398997296617238E-4
62.604582699396175        1.1102230246251565E-16   -31.52056814564277       3.9212174062547114E-5
63.035364324152454        -2.220446049250313E-16   -33.98127697679207       -4.1641600899444047E-4
74.32564896697868         0                        -42.19401054963534       -4.1060905573838514E-4
74.56541643202897         -2.7755575615628914E-17  -42.09486749124225       9.554320698276148E-4
74.34664108168354         0                        -41.97966645277391       -2.3468502819135896E-4
74.7764220807548          -2.7755575615628914E-17  -41.924037387045395      2.550607502592482E-4
74.1793134513857          -2.7755575615628914E-17  -42.033490172950806      -0.0015111384960786764
80.11178842719178         2.220446049250313E-16    -43.65954334681844       2.604616834402735E-4
74.08523219491396         -2.7755575615628914E-17  -41.60100162214933       0.001439755443122192
68.65799205768087         0                        -38.52769583440561       -0.001258560998558772
65.39562451705977         -1.1102230246251565E-16  -35.60885596431458       -0.0017840672173067235
66.81850720755395         0                        -32.42692310627004       7.516500330393555E-5
69.11036809146714         2.220446049250313E-16    -35.320346448018206      -0.002531045136638745
65.00646007645382         0                        -29.26768003935166       0.0034444624923119192
82.55691037315536         -4.440892098500626E-16   -51.439645788475055      8.990125072423356E-6
82.49228244805188         1.1102230246251565E-16   -49.52848288065164       -6.230268091365722E-5
60.42159603367604         0                        -21.90878930514533       -9.066352591415395E-4
60.69606811327803         2.7755575615628914E-17   -21.99777234110957       -0.009760467840369288
60.80090668380342         2.7755575615628914E-17   -21.95490862685695       -0.0016391749281309757
60.766001370389255        0                        -22.050548359639997      -0.00623288803772326
60.98177598750812         -2.7755575615628914E-17  -22.25077905134105       -3.331292739116993E-4
60.80550636406091         0                        -21.822437079996515      -0.0015426704627874261
60.894351572532464        0                        -21.92910743371154       0.006802150882105722
63.5543530569819          6.661338147750939E-16    -27.445650386340887      -4.8189062779369074E-5
65.26730150948555         2.220446049250313E-16    -26.171224215128575      0.0023320249164046677
21.85233159354308         -6.0715321659188264E-15  12.616449527953124       0.001839830438745545
25.22863350339321         1.1102230246251565E-16   6.557252218725548        -0.0016894244265265347
26.16871342393374         1.1102230246251565E-16   7.8840830884741315       4.1271185699606543E-4
25.29357695147794         0                        7.754054155505242        -7.700475840892203E-4
28.210455643486057        0                        3.886282252528992        -0.001991545808775796
28.76035104967416         2.7755575615628914E-17   3.5909407367172697       -0.00107675510417026
28.678499992504175        5.551115123125783E-17    4.2520663877706895       -0.0013412720829984737
28.712514511537123        0                        3.9188446374427945       1.3908488738510381E-5
29.51703925340916         0                        3.396333820632418        -3.5312517080718006E-4
32.59423360245871         -1.1102230246251565E-16  1.855274412267995        -3.812511659582623E-4
30.256885040719958        2.7755575615628914E-17   4.79162524775148         -4.3670447471063424E-4
30.36936842951428         -1.1102230246251565E-16  6.682668587076671        -6.794171152047757E-4
32.82046468039482         -4.440892098500626E-16   5.806719013431972        0.001008615467012834
35.90204110644156         0                        2.3541163676649304       0.0012466672892628716
35.883575519963784        -5.551115123125783E-17   2.806584947418939        5.05644991827343E-4
34.93924296413519         0                        2.28913476651092         8.491852448462122E-4
34.41095944980742         0                        4.488278811900824        5.513632693012221E-4
35.97608986278993         0                        1.3570882472396566       -5.465290626288289E-4
36.325317121140905        0                        2.36098221362573         1.1601732644651238E-4
33.203651925399896        4.440892098500626E-16    6.184450654581912        -0.003535412855719865
20.676618050648216        5.767955557622885E-14    20.336707328862595       6.057038464242955E-5
8.371093359161017         -5.551115123125783E-17   20.86200870127992        1.831425339324632E-4
8.595044490975702         0                        21.361119102852843       0.0021627259368065367
7.369433456358754         -2.7755575615628914E-17  21.8623668310077         0.0020780208160131645
